participant,block,label,valence,target,tablerow,keypress,acc,RT,target.val
9765630e-aa59-43d1-a9b7-dee99aaf5724,testA,COVID19,NEG,PERICOLOSO,19,1,1,1279,NEG
9765630e-aa59-43d1-a9b7-dee99aaf5724,testA,COVID19,NEG,INNOCUO,14,2,1,1123,POS
9765630e-aa59-43d1-a9b7-dee99aaf5724,testA,VACCINO,POS,SPAVENTOSO,10,2,1,2044,NEG
9765630e-aa59-43d1-a9b7-dee99aaf5724,testA,COVID19,NEG,DANNOSO,18,1,1,1943,NEG
9765630e-aa59-43d1-a9b7-dee99aaf5724,testA,COVID19,NEG,SPAVENTOSO,20,2,1,1915,NEG
9765630e-aa59-43d1-a9b7-dee99aaf5724,testA,COVID19,NEG,UTILE,13,2,1,1580,POS
9765630e-aa59-43d1-a9b7-dee99aaf5724,testA,COVID19,NEG,MORTALE,17,2,1,1989,NEG
9765630e-aa59-43d1-a9b7-dee99aaf5724,testA,VACCINO,POS,DANNOSO,8,2,1,1608,NEG
9765630e-aa59-43d1-a9b7-dee99aaf5724,testA,COVID19,NEG,BUONO,11,1,1,1596,POS
9765630e-aa59-43d1-a9b7-dee99aaf5724,testA,VACCINO,POS,BUONO,1,1,1,1525,POS
9765630e-aa59-43d1-a9b7-dee99aaf5724,testA,VACCINO,POS,UTILE,3,2,1,1439,POS
9765630e-aa59-43d1-a9b7-dee99aaf5724,testA,VACCINO,POS,RASSICURANTE,5,1,1,1532,POS
9765630e-aa59-43d1-a9b7-dee99aaf5724,testA,VACCINO,POS,INNOCUO,4,2,1,1950,POS
9765630e-aa59-43d1-a9b7-dee99aaf5724,testA,VACCINO,POS,UTILE,3,1,1,1371,POS
9765630e-aa59-43d1-a9b7-dee99aaf5724,testA,VACCINO,POS,BUONO,1,2,1,1791,POS
9765630e-aa59-43d1-a9b7-dee99aaf5724,testB,COVID19,POS,BUONO,11,1,1,4113,POS
9765630e-aa59-43d1-a9b7-dee99aaf5724,testB,VACCINO,NEG,RASSICURANTE,5,1,1,1679,POS
9765630e-aa59-43d1-a9b7-dee99aaf5724,testB,COVID19,POS,SALUTARE,12,2,0,2430,POS
9765630e-aa59-43d1-a9b7-dee99aaf5724,testB,VACCINO,NEG,UTILE,3,1,1,2873,POS
9765630e-aa59-43d1-a9b7-dee99aaf5724,testB,VACCINO,NEG,PERICOLOSO,9,1,1,2008,NEG
9765630e-aa59-43d1-a9b7-dee99aaf5724,testB,COVID19,POS,RASSICURANTE,15,2,1,1606,POS
9765630e-aa59-43d1-a9b7-dee99aaf5724,testB,VACCINO,NEG,CATTIVO,6,1,1,3179,NEG
9765630e-aa59-43d1-a9b7-dee99aaf5724,testB,COVID19,POS,INNOCUO,14,2,1,1400,POS
9765630e-aa59-43d1-a9b7-dee99aaf5724,testB,VACCINO,NEG,DANNOSO,8,2,1,2494,NEG
9765630e-aa59-43d1-a9b7-dee99aaf5724,testB,COVID19,POS,MORTALE,17,1,1,3228,NEG
9765630e-aa59-43d1-a9b7-dee99aaf5724,testB,VACCINO,NEG,SALUTARE,2,1,1,1594,POS
9765630e-aa59-43d1-a9b7-dee99aaf5724,testB,VACCINO,NEG,BUONO,1,1,1,1868,POS
9765630e-aa59-43d1-a9b7-dee99aaf5724,testB,COVID19,POS,PERICOLOSO,19,1,1,1587,NEG
9765630e-aa59-43d1-a9b7-dee99aaf5724,testB,VACCINO,NEG,MORTALE,7,1,1,3694,NEG
9765630e-aa59-43d1-a9b7-dee99aaf5724,testB,VACCINO,NEG,SPAVENTOSO,10,1,1,1237,NEG
9765630e-aa59-43d1-a9b7-dee99aaf5724,testB,COVID19,POS,SPAVENTOSO,20,1,1,2724,NEG
9765630e-aa59-43d1-a9b7-dee99aaf5724,testB,COVID19,POS,UTILE,13,1,1,3525,POS
9765630e-aa59-43d1-a9b7-dee99aaf5724,testB,VACCINO,NEG,INNOCUO,4,1,1,2340,POS
9765630e-aa59-43d1-a9b7-dee99aaf5724,testB,COVID19,POS,RASSICURANTE,15,1,1,1562,POS
9765630e-aa59-43d1-a9b7-dee99aaf5724,testB,VACCINO,NEG,SPAVENTOSO,10,1,1,2849,NEG
9765630e-aa59-43d1-a9b7-dee99aaf5724,testA,VACCINO,POS,SALUTARE,2,2,1,3058,POS
9765630e-aa59-43d1-a9b7-dee99aaf5724,testA,VACCINO,POS,CATTIVO,6,2,1,1407,NEG
9765630e-aa59-43d1-a9b7-dee99aaf5724,testA,COVID19,NEG,SALUTARE,12,1,1,7887,POS
9765630e-aa59-43d1-a9b7-dee99aaf5724,testA,VACCINO,POS,INNOCUO,4,2,1,2123,POS
9765630e-aa59-43d1-a9b7-dee99aaf5724,testA,COVID19,NEG,MORTALE,17,2,1,1555,NEG
9765630e-aa59-43d1-a9b7-dee99aaf5724,testA,VACCINO,POS,SPAVENTOSO,10,1,1,1496,NEG
9765630e-aa59-43d1-a9b7-dee99aaf5724,testA,COVID19,NEG,BUONO,11,1,1,6096,POS
9765630e-aa59-43d1-a9b7-dee99aaf5724,testA,COVID19,NEG,INNOCUO,14,1,1,1499,POS
9765630e-aa59-43d1-a9b7-dee99aaf5724,testA,COVID19,NEG,DANNOSO,18,2,1,1725,NEG
9765630e-aa59-43d1-a9b7-dee99aaf5724,testA,VACCINO,POS,MORTALE,7,1,1,1863,NEG
9765630e-aa59-43d1-a9b7-dee99aaf5724,testA,COVID19,NEG,CATTIVO,16,2,1,2197,NEG
9765630e-aa59-43d1-a9b7-dee99aaf5724,testA,COVID19,NEG,RASSICURANTE,15,2,1,1962,POS
9765630e-aa59-43d1-a9b7-dee99aaf5724,testA,VACCINO,POS,PERICOLOSO,9,1,1,1425,NEG
9765630e-aa59-43d1-a9b7-dee99aaf5724,testA,COVID19,NEG,UTILE,13,1,1,1807,POS
9765630e-aa59-43d1-a9b7-dee99aaf5724,testA,VACCINO,POS,RASSICURANTE,5,2,1,1269,POS
9765630e-aa59-43d1-a9b7-dee99aaf5724,testA,COVID19,NEG,SPAVENTOSO,20,2,1,1971,NEG
9765630e-aa59-43d1-a9b7-dee99aaf5724,testA,VACCINO,POS,DANNOSO,8,2,1,1502,NEG
9765630e-aa59-43d1-a9b7-dee99aaf5724,testA,COVID19,NEG,PERICOLOSO,19,2,1,2799,NEG
9765630e-aa59-43d1-a9b7-dee99aaf5724,testA,COVID19,NEG,CATTIVO,16,2,1,1522,NEG
9765630e-aa59-43d1-a9b7-dee99aaf5724,testA,COVID19,NEG,RASSICURANTE,15,1,1,3594,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,practiceBfirst,COVID19,POS,CATTIVO,16,1,1,3919,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,practiceBfirst,VACCINO,NEG,SPAVENTOSO,10,2,1,1857,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,practiceBfirst,COVID19,POS,PERICOLOSO,19,1,1,1455,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,practiceBfirst,COVID19,POS,SALUTARE,12,2,1,2456,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,practiceBfirst,COVID19,POS,MORTALE,17,1,0,1171,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,practiceBfirst,VACCINO,NEG,PERICOLOSO,9,1,1,2177,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,practiceBfirst,COVID19,POS,INNOCUO,14,2,1,2217,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,practiceBfirst,COVID19,POS,RASSICURANTE,15,1,1,1519,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,practiceBfirst,VACCINO,NEG,RASSICURANTE,5,2,1,1210,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,practiceBfirst,COVID19,POS,BUONO,11,2,1,1320,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,practiceBfirst,VACCINO,NEG,SALUTARE,2,1,1,1507,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,practiceBfirst,VACCINO,NEG,MORTALE,7,1,1,1628,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,practiceBfirst,VACCINO,NEG,DANNOSO,8,1,0,1432,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,practiceBfirst,VACCINO,NEG,CATTIVO,6,2,1,3092,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,practiceBfirst,VACCINO,NEG,UTILE,3,2,1,1386,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,practiceBfirst,COVID19,POS,UTILE,13,1,1,2691,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,practiceBfirst,VACCINO,NEG,BUONO,1,1,1,1743,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,practiceBfirst,VACCINO,NEG,INNOCUO,4,2,1,2798,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,practiceBfirst,COVID19,POS,SPAVENTOSO,20,2,1,4349,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,practiceBfirst,COVID19,POS,DANNOSO,18,1,1,3072,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,practiceAfirst,VACCINO,POS,RASSICURANTE,5,1,1,1247,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,practiceAfirst,VACCINO,POS,BUONO,1,2,1,1094,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,practiceAfirst,VACCINO,POS,PERICOLOSO,9,2,1,1006,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,practiceAfirst,COVID19,NEG,DANNOSO,18,1,1,1482,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,practiceAfirst,COVID19,NEG,SALUTARE,12,2,1,1181,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,practiceAfirst,COVID19,NEG,BUONO,11,1,1,2748,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,practiceAfirst,COVID19,NEG,SPAVENTOSO,20,2,1,1680,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,practiceAfirst,COVID19,NEG,MORTALE,17,2,0,697,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,practiceAfirst,COVID19,NEG,PERICOLOSO,19,1,1,1245,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,practiceAfirst,COVID19,NEG,RASSICURANTE,15,1,1,1150,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,practiceAfirst,COVID19,NEG,INNOCUO,14,2,1,1370,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,practiceAfirst,VACCINO,POS,INNOCUO,4,1,1,1469,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,practiceAfirst,VACCINO,POS,UTILE,3,1,1,1090,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,practiceAfirst,VACCINO,POS,CATTIVO,6,2,0,2515,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,practiceAfirst,VACCINO,POS,SPAVENTOSO,10,2,1,1632,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,practiceAfirst,VACCINO,POS,SALUTARE,2,2,1,1005,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,practiceAfirst,COVID19,NEG,CATTIVO,16,2,1,1430,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,practiceAfirst,VACCINO,POS,DANNOSO,8,1,0,1317,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,practiceAfirst,VACCINO,POS,MORTALE,7,1,1,3313,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,practiceAfirst,COVID19,NEG,UTILE,13,2,1,1517,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testB,COVID19,POS,BUONO,11,1,1,1358,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testB,VACCINO,NEG,BUONO,1,1,1,2058,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testB,COVID19,POS,UTILE,13,2,1,984,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testB,VACCINO,NEG,INNOCUO,4,2,1,1631,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testB,COVID19,POS,DANNOSO,18,1,0,1728,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testB,VACCINO,NEG,CATTIVO,6,1,1,2214,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testB,VACCINO,NEG,RASSICURANTE,5,2,1,1214,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testB,COVID19,POS,SALUTARE,12,1,1,1049,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testB,VACCINO,NEG,DANNOSO,8,1,1,2796,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testB,COVID19,POS,RASSICURANTE,15,1,1,1343,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testB,COVID19,POS,CATTIVO,16,2,1,1256,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testB,VACCINO,NEG,SPAVENTOSO,10,1,1,1180,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testB,COVID19,POS,INNOCUO,14,1,1,1269,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testB,VACCINO,NEG,PERICOLOSO,9,1,1,1428,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testB,VACCINO,NEG,SALUTARE,2,1,1,2521,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testB,COVID19,POS,MORTALE,17,2,1,1278,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testB,COVID19,POS,PERICOLOSO,19,2,1,1160,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testB,VACCINO,NEG,UTILE,3,2,1,1744,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testB,VACCINO,NEG,BUONO,1,1,1,1193,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testB,COVID19,POS,CATTIVO,16,2,1,1314,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testA,VACCINO,POS,SALUTARE,2,2,1,992,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testA,VACCINO,POS,UTILE,3,2,1,791,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testA,VACCINO,POS,MORTALE,7,1,1,788,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testA,COVID19,NEG,PERICOLOSO,19,1,1,1058,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testA,COVID19,NEG,INNOCUO,14,2,1,2106,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testA,VACCINO,POS,SPAVENTOSO,10,2,1,1006,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testA,VACCINO,POS,BUONO,1,2,1,1287,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testA,COVID19,NEG,MORTALE,17,1,1,1214,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testA,COVID19,NEG,CATTIVO,16,1,1,2453,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testA,VACCINO,POS,CATTIVO,6,1,1,1227,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testA,COVID19,NEG,RASSICURANTE,15,1,1,1338,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testA,COVID19,NEG,DANNOSO,18,2,0,1940,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testA,COVID19,NEG,SPAVENTOSO,20,2,1,1627,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testA,VACCINO,POS,RASSICURANTE,5,1,1,1506,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testA,VACCINO,POS,INNOCUO,4,2,1,1118,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testA,VACCINO,POS,PERICOLOSO,9,2,1,1008,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testA,COVID19,NEG,UTILE,13,1,1,1842,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testA,COVID19,NEG,BUONO,11,2,1,1461,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testA,VACCINO,POS,SALUTARE,2,2,1,1155,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testA,COVID19,NEG,UTILE,13,1,1,1637,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testB,COVID19,POS,MORTALE,17,2,1,1734,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testB,COVID19,POS,SPAVENTOSO,20,2,1,1071,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testB,VACCINO,NEG,SALUTARE,2,1,1,1118,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testB,VACCINO,NEG,INNOCUO,4,1,1,1985,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testB,COVID19,POS,DANNOSO,18,1,1,1465,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testB,VACCINO,NEG,DANNOSO,8,2,1,1575,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testB,VACCINO,NEG,SPAVENTOSO,10,1,1,2313,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testB,COVID19,POS,RASSICURANTE,15,2,1,1197,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testB,COVID19,POS,INNOCUO,14,1,1,1923,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testB,COVID19,POS,SALUTARE,12,2,1,1404,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testB,VACCINO,NEG,UTILE,3,2,1,1233,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testB,COVID19,POS,PERICOLOSO,19,1,1,1879,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testB,VACCINO,NEG,PERICOLOSO,9,2,1,1176,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testB,COVID19,POS,UTILE,13,2,1,1221,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testB,VACCINO,NEG,MORTALE,7,2,1,1652,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testB,VACCINO,NEG,RASSICURANTE,5,1,0,1573,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testB,VACCINO,NEG,CATTIVO,6,1,1,1584,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testB,COVID19,POS,BUONO,11,1,1,928,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testB,VACCINO,NEG,RASSICURANTE,5,2,1,1157,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testB,VACCINO,NEG,PERICOLOSO,9,1,1,1275,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testA,VACCINO,POS,BUONO,1,2,1,946,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testA,VACCINO,POS,DANNOSO,8,1,1,1037,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testA,COVID19,NEG,SALUTARE,12,2,1,1584,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testA,VACCINO,POS,PERICOLOSO,9,1,1,2041,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testA,COVID19,NEG,MORTALE,17,2,1,1129,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testA,COVID19,NEG,DANNOSO,18,2,1,785,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testA,VACCINO,POS,INNOCUO,4,2,1,1550,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testA,VACCINO,POS,CATTIVO,6,1,1,870,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testA,VACCINO,POS,SPAVENTOSO,10,1,1,1230,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testA,VACCINO,POS,MORTALE,7,2,1,1131,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testA,COVID19,NEG,RASSICURANTE,15,2,1,973,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testA,COVID19,NEG,CATTIVO,16,2,1,1135,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testA,COVID19,NEG,SPAVENTOSO,20,1,1,1470,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testA,COVID19,NEG,BUONO,11,2,1,977,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testA,COVID19,NEG,PERICOLOSO,19,1,1,1173,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testA,VACCINO,POS,RASSICURANTE,5,1,1,1236,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testA,VACCINO,POS,UTILE,3,2,1,934,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testA,COVID19,NEG,INNOCUO,14,1,0,1316,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testA,VACCINO,POS,INNOCUO,4,2,0,133,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testA,COVID19,NEG,DANNOSO,18,2,1,2503,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testB,COVID19,POS,SALUTARE,12,2,1,2837,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testB,VACCINO,NEG,SALUTARE,2,2,1,1121,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testB,COVID19,POS,SPAVENTOSO,20,2,0,1749,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testB,COVID19,POS,CATTIVO,16,2,1,2253,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testB,COVID19,POS,RASSICURANTE,15,1,1,970,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testB,COVID19,POS,INNOCUO,14,1,1,1508,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testB,VACCINO,NEG,SPAVENTOSO,10,1,1,1333,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testB,VACCINO,NEG,MORTALE,7,1,1,1019,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testB,COVID19,POS,UTILE,13,1,1,1283,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testB,COVID19,POS,PERICOLOSO,19,1,1,2313,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testB,VACCINO,NEG,CATTIVO,6,2,1,1328,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testB,VACCINO,NEG,BUONO,1,2,1,1581,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testB,VACCINO,NEG,DANNOSO,8,2,1,1215,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testB,COVID19,POS,BUONO,11,2,1,1539,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testB,VACCINO,NEG,INNOCUO,4,2,1,2210,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testB,VACCINO,NEG,UTILE,3,2,1,820,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testB,COVID19,POS,DANNOSO,18,1,1,1346,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testB,COVID19,POS,MORTALE,17,2,1,1577,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testB,COVID19,POS,SALUTARE,12,1,1,2895,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testB,VACCINO,NEG,BUONO,1,1,1,3335,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testA,VACCINO,POS,DANNOSO,8,1,1,1100,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testA,COVID19,NEG,CATTIVO,16,1,1,1325,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testA,VACCINO,POS,SALUTARE,2,1,1,1012,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testA,VACCINO,POS,PERICOLOSO,9,2,1,968,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testA,COVID19,NEG,SALUTARE,12,1,1,1739,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testA,COVID19,NEG,MORTALE,17,2,1,1113,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testA,VACCINO,POS,UTILE,3,2,1,921,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testA,VACCINO,POS,CATTIVO,6,1,0,2292,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testA,VACCINO,POS,RASSICURANTE,5,2,1,1329,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testA,VACCINO,POS,MORTALE,7,2,1,1469,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testA,VACCINO,POS,BUONO,1,2,1,1551,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testA,VACCINO,POS,SPAVENTOSO,10,1,1,996,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testA,COVID19,NEG,SPAVENTOSO,20,1,1,1246,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testA,COVID19,NEG,PERICOLOSO,19,1,1,911,NEG
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testA,COVID19,NEG,RASSICURANTE,15,2,1,985,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testA,COVID19,NEG,UTILE,13,2,1,1921,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testA,COVID19,NEG,BUONO,11,2,1,861,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testA,COVID19,NEG,INNOCUO,14,1,1,1514,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testA,VACCINO,POS,RASSICURANTE,5,2,1,1383,POS
ac7b04e3-35fe-4123-aa27-4f95b80583fa,testA,VACCINO,POS,UTILE,3,1,1,1394,POS
aab4910d-665a-4cca-ac39-01a451d73773,practiceAfirst,COVID19,NEG,SPAVENTOSO,20,1,1,1808,NEG
aab4910d-665a-4cca-ac39-01a451d73773,practiceAfirst,VACCINO,POS,SALUTARE,2,2,1,1644,POS
aab4910d-665a-4cca-ac39-01a451d73773,practiceAfirst,VACCINO,POS,SPAVENTOSO,10,2,1,1952,NEG
aab4910d-665a-4cca-ac39-01a451d73773,practiceAfirst,VACCINO,POS,DANNOSO,8,1,1,1593,NEG
aab4910d-665a-4cca-ac39-01a451d73773,practiceAfirst,COVID19,NEG,RASSICURANTE,15,1,1,1858,POS
aab4910d-665a-4cca-ac39-01a451d73773,practiceAfirst,COVID19,NEG,SALUTARE,12,2,0,1232,POS
aab4910d-665a-4cca-ac39-01a451d73773,practiceAfirst,VACCINO,POS,INNOCUO,4,2,1,1376,POS
aab4910d-665a-4cca-ac39-01a451d73773,practiceAfirst,COVID19,NEG,DANNOSO,18,1,1,1449,NEG
aab4910d-665a-4cca-ac39-01a451d73773,practiceAfirst,VACCINO,POS,CATTIVO,6,1,1,2492,NEG
aab4910d-665a-4cca-ac39-01a451d73773,practiceAfirst,COVID19,NEG,INNOCUO,14,1,1,1483,POS
aab4910d-665a-4cca-ac39-01a451d73773,practiceAfirst,COVID19,NEG,UTILE,13,2,1,2285,POS
aab4910d-665a-4cca-ac39-01a451d73773,practiceAfirst,VACCINO,POS,RASSICURANTE,5,1,1,2857,POS
aab4910d-665a-4cca-ac39-01a451d73773,practiceAfirst,COVID19,NEG,MORTALE,17,1,1,1597,NEG
aab4910d-665a-4cca-ac39-01a451d73773,practiceAfirst,COVID19,NEG,PERICOLOSO,19,2,1,2041,NEG
aab4910d-665a-4cca-ac39-01a451d73773,practiceAfirst,COVID19,NEG,BUONO,11,1,1,1401,POS
aab4910d-665a-4cca-ac39-01a451d73773,practiceAfirst,VACCINO,POS,MORTALE,7,1,1,2147,NEG
